Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
265,13.0,0.0,0.0,183.0,5.0,60.0,10044.0,0.1,16445.57720209637,0.0,0.0,2128.786600112915,,,,,,,,,,,,,,,,,,,,,7685.9110802317,3565.5206360969883,12074.309309210634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,218.0,6.0,35.0,10079.0,0.1,8591.867190282343,0.0,0.0,2133.1849281787872,,,,,,,,,,,,,,,,,,,,,3771.0755585657057,2345.2729550939166,7419.641612880667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,236.0,7.0,18.0,10097.0,0.1,3116.5901376484994,0.0,0.0,2135.479931116104,,,,,,,,,,,,,,,,,,,,,1214.1759445060795,967.476718201267,2956.8803873455818,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,266.0,8.0,30.0,10127.0,0.1,6932.890344443533,0.0,0.0,2139.095964193344,,,,,,,,,,,,,,,,,,,,,2557.5138190809207,2053.534284775274,6290.823588122902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,286.0,9.0,20.0,10147.0,0.1,4385.6091287257495,0.0,0.0,2141.927006006241,,,,,,,,,,,,,,,,,,,,,2361.8323202226447,1464.622760668291,3992.6973417826957,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,330.0,10.0,44.0,10191.0,0.1,15074.810729285166,0.0,0.0,2146.8567249774933,,,,,,,,,,,,,,,,,,,,,6545.377266776815,3931.5428512370936,12442.44947648543,1.6224101406956566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,350.0,11.0,20.0,10211.0,0.1,5578.468788515674,0.0,0.0,2149.380748271942,,,,,,,,,,,,,,,,,,,,,2318.3891571301237,1791.0416359838823,5218.641931527035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,391.0,12.0,41.0,10252.0,0.1,7423.125322099631,0.0,0.0,2154.0818128585815,,,,,,,,,,,,,,,,,,,,,3395.8802846384265,1950.2281530001035,6153.264366286987,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,415.0,13.0,24.0,10276.0,0.1,6210.3672268351465,0.0,0.0,2156.9918744564056,,,,,,,,,,,,,,,,,,,,,2311.9327602112025,1692.9914406760652,5770.3329909034355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,435.0,14.0,20.0,10296.0,0.1,6439.877343955113,0.0,0.0,2159.829308986664,,,,,,,,,,,,,,,,,,,,,2718.4140935558858,1929.2586158083036,6015.911157273681,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,465.0,15.0,30.0,10326.0,0.1,10167.953325088998,0.0,0.0,2163.407783985138,,,,,,,,,,,,,,,,,,,,,3643.9485818871967,2646.0685306547625,9259.023314481006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,488.0,16.0,23.0,10349.0,0.1,4899.030641331361,0.0,0.0,2166.1732428073883,,,,,,,,,,,,,,,,,,,,,1708.6243623956211,1354.4049188996578,4597.5380450774055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,511.0,17.0,23.0,10372.0,0.1,8236.777862911506,0.0,0.0,2169.09445977211,,,,,,,,,,,,,,,,,,,,,3532.1528013500197,2299.051872385259,7575.127761045811,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,563.0,18.0,52.0,10424.0,0.1,13180.471746279389,0.0,0.0,2175.2075114250183,,,,,,,,,,,,,,,,,,,,,6031.68051946531,2980.34923106465,10247.93171733234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,634.0,19.0,71.0,10495.0,0.1,15458.280725851642,0.0,0.0,2183.1762409210205,,,,,,,,,,,,,,,,,,,,,6476.420605366246,3499.138311967977,11080.52453427365,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,719.0,20.0,85.0,10580.0,0.1,15914.834409021081,0.0,0.0,2192.87499666214,,,,,,,,,,,,,,,,,,,,,6412.409402021117,2992.7782184549956,10676.753818287034,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,32.0,1.0,32.0,10612.0,0.1,9387.689297206178,0.0,0.0,2273.3227388858795,,,,,,,,,,,,,,,,,,,,,4126.5722885777595,2737.7058451308444,8230.982721009383,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,47.0,2.0,15.0,10627.0,0.1,2717.5851441764075,0.0,0.0,2275.451945066452,,,,,,,,,,,,,,,,,,,,,1126.8835920821132,909.214079854556,2600.2985464382105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,110.0,3.0,63.0,10690.0,0.1,18078.941462101015,0.0,0.0,2282.598903656006,,,,,,,,,,,,,,,,,,,,,7395.753875770602,4064.7446025564327,13692.089093322653,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,140.0,4.0,30.0,10720.0,0.1,9148.398160714087,0.0,0.0,2286.1546671390533,,,,,,,,,,,,,,,,,,,,,3502.254320962905,2555.727847170547,8262.138418962566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,198.0,5.0,58.0,10778.0,0.1,12673.364925805845,0.0,0.0,2292.7415521144867,,,,,,,,,,,,,,,,,,,,,5601.067168334215,2549.1626193570437,9616.106487268653,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,221.0,6.0,23.0,10801.0,0.1,7734.415749609153,0.0,0.0,2295.907965660095,,,,,,,,,,,,,,,,,,,,,3386.4579281856854,2242.1581524418384,7096.755867897605,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,310.0,7.0,89.0,10890.0,0.1,22375.146018542735,0.0,0.0,2305.7762382030487,,,,,,,,,,,,,,,,,,,,,8354.609737106157,4444.995735599531,15295.72014963694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,355.0,8.0,45.0,10935.0,0.1,10746.75231985642,0.0,0.0,2310.9782569408417,,,,,,,,,,,,,,,,,,,,,4217.853200422354,2718.6555623688187,9028.383205454906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,378.0,9.0,23.0,10958.0,0.1,3182.6166912106455,0.0,0.0,2313.9106373786926,,,,,,,,,,,,,,,,,,,,,1535.0321925874678,834.6465392702712,2887.010801872795,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,444.0,10.0,66.0,11024.0,0.1,19921.60040721038,0.0,0.0,2321.387380361557,,,,,,,,,,,,,,,,,,,,,7697.8140828024725,4150.074767536789,15142.376402980044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,498.0,11.0,54.0,11078.0,0.1,13239.28452419433,0.0,0.0,2327.725589990616,,,,,,,,,,,,,,,,,,,,,4605.37756080492,3281.300695500717,10970.697522048435,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,521.0,12.0,23.0,11101.0,0.1,6842.413685665951,0.0,0.0,2330.6388807296753,,,,,,,,,,,,,,,,,,,,,3005.6644244793342,2006.066726774653,6276.003334390063,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,545.0,13.0,24.0,11125.0,0.1,4219.699485408504,0.0,0.0,2333.784560441971,,,,,,,,,,,,,,,,,,,,,1401.2285627475746,1092.6710172092462,3962.2534744914656,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,572.0,14.0,27.0,11152.0,0.1,5473.489341984939,0.0,0.0,2337.0197010040283,,,,,,,,,,,,,,,,,,,,,2461.501695851851,1605.6376433095154,4906.523705851379,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,600.0,15.0,28.0,11180.0,0.1,9493.197407851017,0.0,0.0,2340.4679715633392,,,,,,,,,,,,,,,,,,,,,3418.259107681312,2825.6927542616622,8709.401956637328,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,619.0,16.0,19.0,11199.0,0.1,5369.974110976276,0.0,0.0,2343.1343653202057,,,,,,,,,,,,,,,,,,,,,1974.8735854776467,1674.3533734880975,5096.1617485312945,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,648.0,17.0,29.0,11228.0,0.1,7223.057187187054,0.0,0.0,2346.4930460453033,,,,,,,,,,,,,,,,,,,,,3154.7730615896535,2058.0800909943323,6436.254463142592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,676.0,18.0,28.0,11256.0,0.1,7161.241913160231,0.0,0.0,2349.809312582016,,,,,,,,,,,,,,,,,,,,,2918.7393180238205,1970.1654540354766,6472.803697697744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,753.0,19.0,77.0,11333.0,0.1,17992.727327422366,0.0,0.0,2358.4063246250153,,,,,,,,,,,,,,,,,,,,,7370.769945535405,3747.3670010995274,12567.324221365268,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,810.0,20.0,57.0,11390.0,0.1,13774.089693382852,0.0,0.0,2365.3144829273224,,,,,,,,,,,,,,,,,,,,,5704.328191045607,3206.212173160491,10736.27448677365,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,41.0,1.0,41.0,11431.0,0.1,8487.09474294611,0.0,0.0,2448.9141376018524,,,,,,,,,,,,,,,,,,,,,3558.548945020562,2008.7217727623554,7170.7883639298825,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,162.0,2.0,121.0,11552.0,0.1,32794.54165272048,0.0,0.0,2462.560740709305,,,,,,,,,,,,,,,,,,,,,11657.994802340274,5677.284128596161,19445.274480038457,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,221.0,3.0,59.0,11611.0,0.1,17489.771269118897,0.0,0.0,2469.1685025691986,,,,,,,,,,,,,,,,,,,,,6954.7888970465965,4379.992139336269,13658.24489323681,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,264.0,4.0,43.0,11654.0,0.1,12600.433953397918,0.0,0.0,2473.9772975444794,,,,,,,,,,,,,,,,,,,,,5606.694654034281,2709.688139248655,10396.444497666736,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,284.0,5.0,20.0,11674.0,0.1,1937.4230921899916,0.0,0.0,2476.863964319229,,,,,,,,,,,,,,,,,,,,,524.7959280596091,657.6702456582565,1869.67034647288,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,349.0,6.0,65.0,11739.0,0.1,18067.459844725174,0.0,0.0,2484.3166472911835,,,,,,,,,,,,,,,,,,,,,7634.876583126987,4202.392627110269,13378.088843424228,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,404.0,7.0,55.0,11794.0,0.1,13632.930641895873,0.0,0.0,2490.419396877289,,,,,,,,,,,,,,,,,,,,,5994.097116781703,3118.0625616812786,10546.04349318021,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,428.0,8.0,24.0,11818.0,0.1,5600.497033107465,0.0,0.0,2493.3199639320374,,,,,,,,,,,,,,,,,,,,,2110.4783419555447,1617.416873470175,5197.410704048702,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,510.0,9.0,82.0,11900.0,0.1,17394.900993814033,0.0,0.0,2502.637521982193,,,,,,,,,,,,,,,,,,,,,7179.2408235217035,3816.222099242845,11741.580980028804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,573.0,10.0,63.0,11963.0,0.1,15346.435128041445,0.0,0.0,2509.713127374649,,,,,,,,,,,,,,,,,,,,,6274.0384722425115,3415.3690807218136,11625.130997376451,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,609.0,11.0,36.0,11999.0,0.1,12075.090906975,0.0,0.0,2513.8271312713623,,,,,,,,,,,,,,,,,,,,,5073.035469326823,3260.1654330042074,10456.890254073398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,637.0,12.0,28.0,12027.0,0.1,7552.569021798268,0.0,0.0,2517.2883446216583,,,,,,,,,,,,,,,,,,,,,2845.531325771522,2210.728608212139,6892.990766842405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,666.0,13.0,29.0,12056.0,0.1,7302.2445376270425,0.0,0.0,2520.687431335449,,,,,,,,,,,,,,,,,,,,,3560.760544818368,2004.078986030562,6396.922742199484,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,687.0,14.0,21.0,12077.0,0.1,5448.222981138981,0.0,0.0,2523.308666944504,,,,,,,,,,,,,,,,,,,,,2552.856655786386,1751.7157890123458,5011.859079097885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,770.0,15.0,83.0,12160.0,0.1,18232.309637965063,0.0,0.0,2532.838953971863,,,,,,,,,,,,,,,,,,,,,5931.227897684695,3742.6673777060546,13579.625020800706,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,810.0,16.0,40.0,12200.0,0.1,11992.225791825318,0.0,0.0,2537.4219195842743,,,,,,,,,,,,,,,,,,,,,4480.885532932132,3000.42731416341,10406.970287371147,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,853.0,17.0,43.0,12243.0,0.1,12619.741868150251,0.0,0.0,2542.207924604416,,,,,,,,,,,,,,,,,,,,,5132.522050693776,2961.938820965253,10624.17853928367,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,882.0,18.0,29.0,12272.0,0.1,6818.76842174725,0.0,0.0,2545.5463316440582,,,,,,,,,,,,,,,,,,,,,2812.958325329261,1831.3097911438165,6124.8959365388855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,966.0,19.0,84.0,12356.0,0.1,17689.766444663437,0.0,0.0,2554.9346101284027,,,,,,,,,,,,,,,,,,,,,7358.157797351276,3040.596638010519,11742.591465042715,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,1005.0,20.0,39.0,12395.0,0.1,7640.015783253069,0.0,0.0,2559.646659851074,,,,,,,,,,,,,,,,,,,,,3376.937560330427,1667.250778745603,6451.392852488725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,41.0,1.0,41.0,12436.0,0.1,10754.759225400889,0.0,0.0,2666.4178116321564,,,,,,,,,,,,,,,,,,,,,4062.1131150027163,2597.8675577013846,9273.842310223217,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,60.0,2.0,19.0,12455.0,0.1,5619.018724925152,0.0,0.0,2668.9861102104187,,,,,,,,,,,,,,,,,,,,,2649.5599150960393,1842.5979006297314,5219.469789875424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,94.0,3.0,34.0,12489.0,0.1,7550.802097595747,0.0,0.0,2672.990170478821,,,,,,,,,,,,,,,,,,,,,2676.0973920950946,2084.353683724132,6775.766742458337,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,179.0,4.0,85.0,12574.0,0.1,19003.428109450044,0.0,0.0,2682.4759333133698,,,,,,,,,,,,,,,,,,,,,6167.166396094783,3823.8756001458232,14040.747548994455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,219.0,5.0,40.0,12614.0,0.1,12210.95336810841,0.0,0.0,2687.219760656357,,,,,,,,,,,,,,,,,,,,,5546.981360606212,3031.267287584884,10195.042162907783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,256.0,6.0,37.0,12651.0,0.1,9290.79786776939,0.0,0.0,2691.7992594242096,,,,,,,,,,,,,,,,,,,,,4099.831355213244,2671.83923366637,7931.701118600638,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,282.0,7.0,26.0,12677.0,0.1,5200.556739385282,0.0,0.0,2694.972911834717,,,,,,,,,,,,,,,,,,,,,2366.5201630872725,1345.029403657604,4678.360878464024,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,307.0,8.0,25.0,12702.0,0.1,7174.297859416968,0.0,0.0,2698.0758714675903,,,,,,,,,,,,,,,,,,,,,2834.883489224094,2144.979550329359,6596.854389461218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,382.0,9.0,75.0,12777.0,0.1,12920.054647711122,0.0,0.0,2706.448783636093,,,,,,,,,,,,,,,,,,,,,5814.611476893008,2774.4067590963023,8958.80604489498,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,439.0,10.0,57.0,12834.0,0.1,16135.001687071808,0.0,0.0,2712.89604640007,,,,,,,,,,,,,,,,,,,,,7922.804980803235,3411.184352690198,11854.915669843855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,484.0,11.0,45.0,12879.0,0.1,12940.939385954453,0.0,0.0,2718.193591594696,,,,,,,,,,,,,,,,,,,,,5095.091417534932,3179.5048352382546,10864.348788964115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,527.0,12.0,43.0,12922.0,0.1,10917.679232916067,0.0,0.0,2723.2252428531647,,,,,,,,,,,,,,,,,,,,,5090.907609570946,2464.720498000481,8905.81467278906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,557.0,13.0,30.0,12952.0,0.1,7014.052177502898,0.0,0.0,2726.945641517639,,,,,,,,,,,,,,,,,,,,,3064.6226249602373,1642.021400317171,6218.411784526912,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,580.0,14.0,23.0,12975.0,0.1,7828.0574344259,0.0,0.0,2729.7376277446747,,,,,,,,,,,,,,,,,,,,,2979.6124116001624,2358.316128216818,7287.773267786818,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,635.0,15.0,55.0,13030.0,0.1,18020.45519719919,0.0,0.0,2736.118406057358,,,,,,,,,,,,,,,,,,,,,6938.354714411865,3855.332674157322,14492.766150671003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,696.0,16.0,61.0,13091.0,0.1,14249.713482472878,0.0,0.0,2743.1001806259155,,,,,,,,,,,,,,,,,,,,,5027.329512501226,2891.200093599992,11410.103540299078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,718.0,17.0,22.0,13113.0,0.1,7569.536995654848,0.0,0.0,2745.888601541519,,,,,,,,,,,,,,,,,,,,,3113.9223833879064,2239.5425915066735,7024.25678125651,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,752.0,18.0,34.0,13147.0,0.1,7904.955071078031,0.0,0.0,2749.7502105236053,,,,,,,,,,,,,,,,,,,,,3769.200150385966,1996.402346241791,6757.909417352105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,819.0,19.0,67.0,13214.0,0.1,14357.420504907683,0.0,0.0,2757.3749647140503,,,,,,,,,,,,,,,,,,,,,5448.018498230562,3156.978271399293,10924.648618603409,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,881.0,20.0,62.0,13276.0,0.1,16841.561662283166,0.0,0.0,2764.656512260437,,,,,,,,,,,,,,,,,,,,,6591.847814774886,3446.3151034628477,13013.586386208275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,47.0,1.0,47.0,13323.0,0.1,13308.751032974282,0.0,0.0,2856.4851067066193,,,,,,,,,,,,,,,,,,,,,5428.508051168297,3064.5898398540535,10975.770073385545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,86.0,2.0,39.0,13362.0,0.1,10353.704507579532,0.0,0.0,2861.584497451782,,,,,,,,,,,,,,,,,,,,,4527.308936441477,2804.2057000067507,8762.426305853845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,149.0,3.0,63.0,13425.0,0.1,12347.694574783365,0.0,0.0,2868.7587718963623,,,,,,,,,,,,,,,,,,,,,3895.161367085099,2832.364450187608,10094.625970329302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,0.0,236.0,4.0,87.0,13512.0,0.1,25216.91692622114,0.0,0.0,2878.2143704891205,,,,,,,,,,,,,,,,,,,,,9914.26207177298,4712.31791626018,16928.383760614866,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,294.0,5.0,58.0,13570.0,0.1,14368.282501100472,0.0,0.0,2884.8569939136505,,,,,,,,,,,,,,,,,,,,,6145.561698794858,3371.422652498878,11023.218769308698,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,327.0,6.0,33.0,13603.0,0.1,10836.492263614105,0.0,0.0,2888.746029853821,,,,,,,,,,,,,,,,,,,,,4606.841439346651,2716.5859493546855,9505.391887184685,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,355.0,7.0,28.0,13631.0,0.1,7073.326666457791,0.0,0.0,2892.340963125229,,,,,,,,,,,,,,,,,,,,,2983.0960465095764,2273.283928149509,6364.717654764932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,372.0,8.0,17.0,13648.0,0.1,4089.950927744777,0.0,0.0,2894.588214159012,,,,,,,,,,,,,,,,,,,,,1868.6831512637923,1393.7116606382112,3848.867250311123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,389.0,9.0,17.0,13665.0,0.1,3901.205451739013,0.0,0.0,2896.7316632270813,,,,,,,,,,,,,,,,,,,,,1722.1185286853888,1142.6315746147263,3681.711357884396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,0.0,406.0,10.0,17.0,13682.0,0.1,4629.357672097923,0.0,0.0,2899.0327541828156,,,,,,,,,,,,,,,,,,,,,2279.6344465158795,1477.1548317486224,4327.9459404042655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,464.0,11.0,58.0,13740.0,0.1,15081.99225354347,0.0,0.0,2905.756359577179,,,,,,,,,,,,,,,,,,,,,5970.74471059292,3246.6849135384396,11854.872279766938,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,0.0,490.0,12.0,26.0,13766.0,0.1,8563.32340683283,0.0,0.0,2908.9214839935303,,,,,,,,,,,,,,,,,,,,,3867.2830314545945,2767.936407206602,7711.284377772303,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,534.0,13.0,44.0,13810.0,0.1,12992.181369622951,0.0,0.0,2913.681851387024,,,,,,,,,,,,,,,,,,,,,4780.67088178435,3538.5167248240837,11109.77061691443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,565.0,14.0,31.0,13841.0,0.1,7136.747839980177,0.0,0.0,2917.4443538188934,,,,,,,,,,,,,,,,,,,,,2780.2077554393068,2031.7022534505504,6402.28898662789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,594.0,15.0,29.0,13870.0,0.1,8422.488982836232,0.0,0.0,2921.0307099819183,,,,,,,,,,,,,,,,,,,,,3562.555459306759,2190.0284033417515,7539.381593344834,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
